"Deaths_Count","Year","Cancer_Type","AgeGroup","Sex"
6,2008,"Leukaemia cancer",9,1
20,2008,"Leukaemia cancer",10,1
1,2008,"Leukaemia cancer",13,1
1,2008,"Leukaemia cancer",14,1
6,2008,"Leukaemia cancer",15,1
24,2008,"Leukaemia cancer",16,1
34,2008,"Leukaemia cancer",17,1
14,2008,"Leukaemia cancer",18,1
12,2008,"Leukaemia cancer",2,2
6,2008,"Leukaemia cancer",3,2
9,2008,"Leukaemia cancer",4,2
2,2008,"Leukaemia cancer",5,2
13,2008,"Leukaemia cancer",6,2
8,2008,"Leukaemia cancer",7,2
11,2008,"Leukaemia cancer",8,2
5,2008,"Leukaemia cancer",10,2
10,2008,"Leukaemia cancer",11,2
12,2008,"Leukaemia cancer",13,2
17,2008,"Leukaemia cancer",14,2
15,2008,"Leukaemia cancer",15,2
26,2008,"Leukaemia cancer",16,2
16,2008,"Leukaemia cancer",17,2
5,2008,"Leukaemia cancer",18,2
4,2009,"Leukaemia cancer",3,1
6,2009,"Leukaemia cancer",5,1
12,2009,"Leukaemia cancer",7,1
16,2009,"Leukaemia cancer",8,1
18,2009,"Leukaemia cancer",9,1
5,2009,"Leukaemia cancer",10,1
17,2009,"Leukaemia cancer",11,1
21,2009,"Leukaemia cancer",12,1
2,2009,"Leukaemia cancer",13,1
5,2009,"Leukaemia cancer",14,1
21,2009,"Leukaemia cancer",15,1
12,2009,"Leukaemia cancer",16,1
34,2009,"Leukaemia cancer",17,1
27,2009,"Leukaemia cancer",18,1
7,2009,"Leukaemia cancer",1,2
18,2009,"Leukaemia cancer",2,2
3,2009,"Leukaemia cancer",4,2
4,2009,"Leukaemia cancer",8,2
5,2009,"Leukaemia cancer",10,2
13,2009,"Leukaemia cancer",11,2
12,2009,"Leukaemia cancer",12,2
20,2009,"Leukaemia cancer",13,2
1,2009,"Leukaemia cancer",14,2
26,2009,"Leukaemia cancer",15,2
5,2009,"Leukaemia cancer",16,2
13,2009,"Leukaemia cancer",17,2
3,2010,"Leukaemia cancer",1,1
14,2010,"Leukaemia cancer",5,1
17,2010,"Leukaemia cancer",6,1
13,2010,"Leukaemia cancer",7,1
6,2010,"Leukaemia cancer",11,1
4,2010,"Leukaemia cancer",12,1
16,2010,"Leukaemia cancer",13,1
26,2010,"Leukaemia cancer",14,1
8,2010,"Leukaemia cancer",15,1
17,2010,"Leukaemia cancer",16,1
18,2010,"Leukaemia cancer",17,1
32,2010,"Leukaemia cancer",18,1
9,2010,"Leukaemia cancer",3,2
11,2010,"Leukaemia cancer",4,2
4,2010,"Leukaemia cancer",7,2
3,2010,"Leukaemia cancer",9,2
8,2010,"Leukaemia cancer",10,2
6,2010,"Leukaemia cancer",12,2
2,2010,"Leukaemia cancer",13,2
7,2010,"Leukaemia cancer",16,2
1,2010,"Leukaemia cancer",17,2
7,2010,"Leukaemia cancer",18,2
2,2011,"Leukaemia cancer",2,1
12,2011,"Leukaemia cancer",4,1
9,2011,"Leukaemia cancer",7,1
10,2011,"Leukaemia cancer",9,1
10,2011,"Leukaemia cancer",11,1
5,2011,"Leukaemia cancer",12,1
9,2011,"Leukaemia cancer",13,1
24,2011,"Leukaemia cancer",14,1
21,2011,"Leukaemia cancer",15,1
25,2011,"Leukaemia cancer",16,1
29,2011,"Leukaemia cancer",17,1
14,2011,"Leukaemia cancer",18,1
5,2011,"Leukaemia cancer",11,2
13,2011,"Leukaemia cancer",12,2
13,2011,"Leukaemia cancer",14,2
13,2011,"Leukaemia cancer",15,2
2,2011,"Leukaemia cancer",16,2
30,2011,"Leukaemia cancer",17,2
4,2011,"Leukaemia cancer",18,2
19,2012,"Leukaemia cancer",2,1
7,2012,"Leukaemia cancer",5,1
1,2012,"Leukaemia cancer",7,1
7,2012,"Leukaemia cancer",11,1
5,2012,"Leukaemia cancer",12,1
17,2012,"Leukaemia cancer",13,1
25,2012,"Leukaemia cancer",14,1
21,2012,"Leukaemia cancer",15,1
14,2012,"Leukaemia cancer",16,1
11,2012,"Leukaemia cancer",17,1
37,2012,"Leukaemia cancer",18,1
14,2012,"Leukaemia cancer",2,2
10,2012,"Leukaemia cancer",4,2
11,2012,"Leukaemia cancer",7,2
15,2012,"Leukaemia cancer",9,2
10,2012,"Leukaemia cancer",12,2
14,2012,"Leukaemia cancer",13,2
6,2012,"Leukaemia cancer",14,2
7,2012,"Leukaemia cancer",16,2
21,2012,"Leukaemia cancer",17,2
33,2012,"Leukaemia cancer",18,2
2,2013,"Leukaemia cancer",9,1
3,2013,"Leukaemia cancer",10,1
17,2013,"Leukaemia cancer",11,1
18,2013,"Leukaemia cancer",12,1
17,2013,"Leukaemia cancer",14,1
17,2013,"Leukaemia cancer",15,1
10,2013,"Leukaemia cancer",16,1
36,2013,"Leukaemia cancer",17,1
37,2013,"Leukaemia cancer",18,1
5,2013,"Leukaemia cancer",1,2
10,2013,"Leukaemia cancer",3,2
11,2013,"Leukaemia cancer",5,2
13,2013,"Leukaemia cancer",6,2
12,2013,"Leukaemia cancer",7,2
11,2013,"Leukaemia cancer",8,2
3,2013,"Leukaemia cancer",10,2
17,2013,"Leukaemia cancer",13,2
12,2013,"Leukaemia cancer",16,2
24,2013,"Leukaemia cancer",17,2
20,2013,"Leukaemia cancer",18,2
12,2014,"Leukaemia cancer",2,1
13,2014,"Leukaemia cancer",3,1
8,2014,"Leukaemia cancer",8,1
10,2014,"Leukaemia cancer",9,1
11,2014,"Leukaemia cancer",11,1
9,2014,"Leukaemia cancer",12,1
10,2014,"Leukaemia cancer",13,1
18,2014,"Leukaemia cancer",14,1
9,2014,"Leukaemia cancer",15,1
15,2014,"Leukaemia cancer",16,1
5,2014,"Leukaemia cancer",17,1
21,2014,"Leukaemia cancer",18,1
1,2014,"Leukaemia cancer",2,2
7,2014,"Leukaemia cancer",8,2
4,2014,"Leukaemia cancer",11,2
3,2014,"Leukaemia cancer",12,2
19,2014,"Leukaemia cancer",13,2
19,2014,"Leukaemia cancer",14,2
9,2014,"Leukaemia cancer",15,2
11,2014,"Leukaemia cancer",16,2
17,2014,"Leukaemia cancer",17,2
39,2014,"Leukaemia cancer",18,2
16,2015,"Leukaemia cancer",1,1
14,2015,"Leukaemia cancer",5,1
9,2015,"Leukaemia cancer",7,1
7,2015,"Leukaemia cancer",9,1
16,2015,"Leukaemia cancer",12,1
27,2015,"Leukaemia cancer",14,1
15,2015,"Leukaemia cancer",16,1
19,2015,"Leukaemia cancer",17,1
19,2015,"Leukaemia cancer",18,1
4,2015,"Leukaemia cancer",1,2
4,2015,"Leukaemia cancer",2,2
4,2015,"Leukaemia cancer",3,2
2,2015,"Leukaemia cancer",9,2
19,2015,"Leukaemia cancer",12,2
14,2015,"Leukaemia cancer",14,2
27,2015,"Leukaemia cancer",15,2
6,2015,"Leukaemia cancer",16,2
23,2015,"Leukaemia cancer",17,2
15,2015,"Leukaemia cancer",18,2
3,2016,"Leukaemia cancer",2,1
11,2016,"Leukaemia cancer",3,1
12,2016,"Leukaemia cancer",4,1
1,2016,"Leukaemia cancer",6,1
17,2016,"Leukaemia cancer",7,1
12,2016,"Leukaemia cancer",8,1
9,2016,"Leukaemia cancer",9,1
15,2016,"Leukaemia cancer",10,1
6,2016,"Leukaemia cancer",11,1
15,2016,"Leukaemia cancer",12,1
1,2016,"Leukaemia cancer",14,1
17,2016,"Leukaemia cancer",15,1
41,2016,"Leukaemia cancer",16,1
19,2016,"Leukaemia cancer",17,1
27,2016,"Leukaemia cancer",18,1
1,2016,"Leukaemia cancer",5,2
6,2016,"Leukaemia cancer",6,2
1,2016,"Leukaemia cancer",8,2
1,2016,"Leukaemia cancer",9,2
6,2016,"Leukaemia cancer",10,2
16,2016,"Leukaemia cancer",13,2
29,2016,"Leukaemia cancer",15,2
7,2016,"Leukaemia cancer",16,2
14,2016,"Leukaemia cancer",17,2
15,2016,"Leukaemia cancer",18,2
7,2017,"Leukaemia cancer",4,1
18,2017,"Leukaemia cancer",9,1
13,2017,"Leukaemia cancer",11,1
13,2017,"Leukaemia cancer",12,1
11,2017,"Leukaemia cancer",14,1
14,2017,"Leukaemia cancer",15,1
21,2017,"Leukaemia cancer",16,1
39,2017,"Leukaemia cancer",17,1
34,2017,"Leukaemia cancer",18,1
15,2017,"Leukaemia cancer",1,2
13,2017,"Leukaemia cancer",4,2
15,2017,"Leukaemia cancer",6,2
10,2017,"Leukaemia cancer",7,2
18,2017,"Leukaemia cancer",9,2
20,2017,"Leukaemia cancer",12,2
7,2017,"Leukaemia cancer",13,2
25,2017,"Leukaemia cancer",14,2
16,2017,"Leukaemia cancer",15,2
11,2017,"Leukaemia cancer",16,2
1,2017,"Leukaemia cancer",17,2
48,2017,"Leukaemia cancer",18,2
7,2018,"Leukaemia cancer",1,1
13,2018,"Leukaemia cancer",5,1
10,2018,"Leukaemia cancer",7,1
20,2018,"Leukaemia cancer",8,1
24,2018,"Leukaemia cancer",12,1
8,2018,"Leukaemia cancer",13,1
31,2018,"Leukaemia cancer",15,1
16,2018,"Leukaemia cancer",16,1
17,2018,"Leukaemia cancer",17,1
20,2018,"Leukaemia cancer",18,1
7,2018,"Leukaemia cancer",5,2
17,2018,"Leukaemia cancer",6,2
16,2018,"Leukaemia cancer",7,2
21,2018,"Leukaemia cancer",9,2
4,2018,"Leukaemia cancer",11,2
11,2018,"Leukaemia cancer",13,2
2,2018,"Leukaemia cancer",15,2
11,2018,"Leukaemia cancer",17,2
14,2018,"Leukaemia cancer",18,2
15,2019,"Leukaemia cancer",5,1
1,2019,"Leukaemia cancer",7,1
8,2019,"Leukaemia cancer",9,1
7,2019,"Leukaemia cancer",13,1
16,2019,"Leukaemia cancer",14,1
32,2019,"Leukaemia cancer",15,1
42,2019,"Leukaemia cancer",16,1
5,2019,"Leukaemia cancer",17,1
21,2019,"Leukaemia cancer",18,1
10,2019,"Leukaemia cancer",2,2
7,2019,"Leukaemia cancer",3,2
1,2019,"Leukaemia cancer",4,2
11,2019,"Leukaemia cancer",6,2
2,2019,"Leukaemia cancer",7,2
14,2019,"Leukaemia cancer",8,2
1,2019,"Leukaemia cancer",9,2
17,2019,"Leukaemia cancer",13,2
19,2019,"Leukaemia cancer",16,2
29,2019,"Leukaemia cancer",17,2
9,2019,"Leukaemia cancer",18,2
14,2020,"Leukaemia cancer",1,1
1,2020,"Leukaemia cancer",2,1
11,2020,"Leukaemia cancer",6,1
12,2020,"Leukaemia cancer",7,1
14,2020,"Leukaemia cancer",10,1
7,2020,"Leukaemia cancer",11,1
14,2020,"Leukaemia cancer",12,1
8,2020,"Leukaemia cancer",13,1
14,2020,"Leukaemia cancer",14,1
24,2020,"Leukaemia cancer",15,1
19,2020,"Leukaemia cancer",16,1
8,2020,"Leukaemia cancer",17,1
40,2020,"Leukaemia cancer",18,1
6,2020,"Leukaemia cancer",1,2
15,2020,"Leukaemia cancer",3,2
11,2020,"Leukaemia cancer",5,2
7,2020,"Leukaemia cancer",8,2
11,2020,"Leukaemia cancer",9,2
7,2020,"Leukaemia cancer",12,2
5,2020,"Leukaemia cancer",13,2
4,2020,"Leukaemia cancer",14,2
18,2020,"Leukaemia cancer",15,2
24,2020,"Leukaemia cancer",16,2
30,2020,"Leukaemia cancer",17,2
19,2020,"Leukaemia cancer",18,2
9,2021,"Leukaemia cancer",3,1
14,2021,"Leukaemia cancer",6,1
10,2021,"Leukaemia cancer",10,1
10,2021,"Leukaemia cancer",11,1
22,2021,"Leukaemia cancer",13,1
1,2021,"Leukaemia cancer",14,1
33,2021,"Leukaemia cancer",15,1
14,2021,"Leukaemia cancer",16,1
39,2021,"Leukaemia cancer",17,1
44,2021,"Leukaemia cancer",18,1
5,2021,"Leukaemia cancer",1,2
7,2021,"Leukaemia cancer",2,2
2,2021,"Leukaemia cancer",3,2
9,2021,"Leukaemia cancer",4,2
8,2021,"Leukaemia cancer",6,2
7,2021,"Leukaemia cancer",9,2
13,2021,"Leukaemia cancer",12,2
10,2021,"Leukaemia cancer",13,2
2,2021,"Leukaemia cancer",14,2
20,2021,"Leukaemia cancer",15,2
26,2021,"Leukaemia cancer",16,2
12,2021,"Leukaemia cancer",17,2
47,2021,"Leukaemia cancer",18,2
12,2022,"Leukaemia cancer",1,1
1,2022,"Leukaemia cancer",2,1
3,2022,"Leukaemia cancer",6,1
17,2022,"Leukaemia cancer",9,1
8,2022,"Leukaemia cancer",10,1
1,2022,"Leukaemia cancer",11,1
17,2022,"Leukaemia cancer",12,1
12,2022,"Leukaemia cancer",13,1
2,2022,"Leukaemia cancer",14,1
19,2022,"Leukaemia cancer",15,1
34,2022,"Leukaemia cancer",16,1
43,2022,"Leukaemia cancer",17,1
25,2022,"Leukaemia cancer",18,1
4,2022,"Leukaemia cancer",1,2
5,2022,"Leukaemia cancer",2,2
9,2022,"Leukaemia cancer",3,2
12,2022,"Leukaemia cancer",4,2
14,2022,"Leukaemia cancer",5,2
9,2022,"Leukaemia cancer",9,2
12,2022,"Leukaemia cancer",10,2
10,2022,"Leukaemia cancer",13,2
12,2022,"Leukaemia cancer",14,2
20,2022,"Leukaemia cancer",15,2
14,2022,"Leukaemia cancer",16,2
28,2022,"Leukaemia cancer",17,2
9,2022,"Leukaemia cancer",18,2
15,2023,"Leukaemia cancer",1,1
9,2023,"Leukaemia cancer",2,1
1,2023,"Leukaemia cancer",3,1
4,2023,"Leukaemia cancer",5,1
12,2023,"Leukaemia cancer",6,1
9,2023,"Leukaemia cancer",7,1
16,2023,"Leukaemia cancer",8,1
7,2023,"Leukaemia cancer",9,1
3,2023,"Leukaemia cancer",10,1
5,2023,"Leukaemia cancer",13,1
27,2023,"Leukaemia cancer",14,1
24,2023,"Leukaemia cancer",15,1
28,2023,"Leukaemia cancer",16,1
21,2023,"Leukaemia cancer",17,1
41,2023,"Leukaemia cancer",18,1
6,2023,"Leukaemia cancer",3,2
14,2023,"Leukaemia cancer",4,2
14,2023,"Leukaemia cancer",6,2
9,2023,"Leukaemia cancer",7,2
6,2023,"Leukaemia cancer",8,2
11,2023,"Leukaemia cancer",11,2
31,2023,"Leukaemia cancer",16,2
14,2023,"Leukaemia cancer",17,2
44,2023,"Leukaemia cancer",18,2
5,2005,"All cancers",1,1
17,2005,"All cancers",2,1
14,2005,"All cancers",4,1
20,2005,"All cancers",5,1
21,2005,"All cancers",6,1
23,2005,"All cancers",7,1
14,2005,"All cancers",8,1
48,2005,"All cancers",9,1
82,2005,"All cancers",10,1
110,2005,"All cancers",11,1
248,2005,"All cancers",12,1
307,2005,"All cancers",13,1
382,2005,"All cancers",14,1
425,2005,"All cancers",15,1
511,2005,"All cancers",16,1
449,2005,"All cancers",17,1
351,2005,"All cancers",18,1
11,2005,"All cancers",3,2
15,2005,"All cancers",7,2
22,2005,"All cancers",8,2
63,2005,"All cancers",9,2
81,2005,"All cancers",10,2
126,2005,"All cancers",11,2
168,2005,"All cancers",12,2
182,2005,"All cancers",13,2
227,2005,"All cancers",14,2
252,2005,"All cancers",15,2
310,2005,"All cancers",16,2
335,2005,"All cancers",17,2
400,2005,"All cancers",18,2
7,2006,"All cancers",2,1
4,2006,"All cancers",3,1
8,2006,"All cancers",4,1
3,2006,"All cancers",5,1
23,2006,"All cancers",6,1
3,2006,"All cancers",7,1
30,2006,"All cancers",8,1
43,2006,"All cancers",9,1
49,2006,"All cancers",10,1
111,2006,"All cancers",11,1
241,2006,"All cancers",12,1
304,2006,"All cancers",13,1
364,2006,"All cancers",14,1
446,2006,"All cancers",15,1
492,2006,"All cancers",16,1
470,2006,"All cancers",17,1
370,2006,"All cancers",18,1
11,2006,"All cancers",2,2
1,2006,"All cancers",3,2
17,2006,"All cancers",4,2
19,2006,"All cancers",6,2
36,2006,"All cancers",8,2
37,2006,"All cancers",9,2
71,2006,"All cancers",10,2
142,2006,"All cancers",11,2
168,2006,"All cancers",12,2
184,2006,"All cancers",13,2
241,2006,"All cancers",14,2
228,2006,"All cancers",15,2
281,2006,"All cancers",16,2
337,2006,"All cancers",17,2
371,2006,"All cancers",18,2
3,2007,"All cancers",1,1
21,2007,"All cancers",5,1
23,2007,"All cancers",6,1
17,2007,"All cancers",7,1
3,2007,"All cancers",8,1
28,2007,"All cancers",9,1
89,2007,"All cancers",10,1
110,2007,"All cancers",11,1
263,2007,"All cancers",12,1
352,2007,"All cancers",13,1
410,2007,"All cancers",14,1
430,2007,"All cancers",15,1
534,2007,"All cancers",16,1
516,2007,"All cancers",17,1
407,2007,"All cancers",18,1
10,2007,"All cancers",2,2
25,2007,"All cancers",4,2
16,2007,"All cancers",6,2
1,2007,"All cancers",7,2
38,2007,"All cancers",8,2
32,2007,"All cancers",9,2
84,2007,"All cancers",10,2
105,2007,"All cancers",11,2
175,2007,"All cancers",12,2
245,2007,"All cancers",13,2
231,2007,"All cancers",14,2
265,2007,"All cancers",15,2
290,2007,"All cancers",16,2
342,2007,"All cancers",17,2
398,2007,"All cancers",18,2
18,2008,"All cancers",1,1
5,2008,"All cancers",8,1
30,2008,"All cancers",9,1
76,2008,"All cancers",10,1
104,2008,"All cancers",11,1
205,2008,"All cancers",12,1
353,2008,"All cancers",13,1
414,2008,"All cancers",14,1
448,2008,"All cancers",15,1
503,2008,"All cancers",16,1
508,2008,"All cancers",17,1
458,2008,"All cancers",18,1
14,2008,"All cancers",1,2
6,2008,"All cancers",2,2
10,2008,"All cancers",3,2
9,2008,"All cancers",5,2
23,2008,"All cancers",7,2
22,2008,"All cancers",8,2
44,2008,"All cancers",9,2
63,2008,"All cancers",10,2
114,2008,"All cancers",11,2
153,2008,"All cancers",12,2
218,2008,"All cancers",13,2
245,2008,"All cancers",14,2
247,2008,"All cancers",15,2
314,2008,"All cancers",16,2
344,2008,"All cancers",17,2
432,2008,"All cancers",18,2
17,2009,"All cancers",1,1
20,2009,"All cancers",2,1
3,2009,"All cancers",3,1
1,2009,"All cancers",4,1
7,2009,"All cancers",5,1
13,2009,"All cancers",6,1
27,2009,"All cancers",7,1
7,2009,"All cancers",8,1
45,2009,"All cancers",9,1
83,2009,"All cancers",10,1
127,2009,"All cancers",11,1
195,2009,"All cancers",12,1
353,2009,"All cancers",13,1
394,2009,"All cancers",14,1
489,2009,"All cancers",15,1
463,2009,"All cancers",16,1
496,2009,"All cancers",17,1
467,2009,"All cancers",18,1
13,2009,"All cancers",1,2
1,2009,"All cancers",4,2
16,2009,"All cancers",5,2
9,2009,"All cancers",6,2
2,2009,"All cancers",7,2
26,2009,"All cancers",8,2
50,2009,"All cancers",9,2
89,2009,"All cancers",10,2
118,2009,"All cancers",11,2
150,2009,"All cancers",12,2
221,2009,"All cancers",13,2
259,2009,"All cancers",14,2
259,2009,"All cancers",15,2
284,2009,"All cancers",16,2
357,2009,"All cancers",17,2
452,2009,"All cancers",18,2
22,2010,"All cancers",2,1
7,2010,"All cancers",4,1
19,2010,"All cancers",5,1
14,2010,"All cancers",7,1
23,2010,"All cancers",8,1
29,2010,"All cancers",9,1
82,2010,"All cancers",10,1
140,2010,"All cancers",11,1
214,2010,"All cancers",12,1
337,2010,"All cancers",13,1
460,2010,"All cancers",14,1
517,2010,"All cancers",15,1
506,2010,"All cancers",16,1
524,2010,"All cancers",17,1
522,2010,"All cancers",18,1
5,2010,"All cancers",1,2
8,2010,"All cancers",3,2
4,2010,"All cancers",4,2
12,2010,"All cancers",5,2
18,2010,"All cancers",6,2
21,2010,"All cancers",7,2
34,2010,"All cancers",8,2
46,2010,"All cancers",9,2
72,2010,"All cancers",10,2
91,2010,"All cancers",11,2
165,2010,"All cancers",12,2
232,2010,"All cancers",13,2
275,2010,"All cancers",14,2
313,2010,"All cancers",15,2
293,2010,"All cancers",16,2
331,2010,"All cancers",17,2
491,2010,"All cancers",18,2
14,2011,"All cancers",1,1
19,2011,"All cancers",4,1
6,2011,"All cancers",8,1
50,2011,"All cancers",9,1
78,2011,"All cancers",10,1
124,2011,"All cancers",11,1
217,2011,"All cancers",12,1
375,2011,"All cancers",13,1
454,2011,"All cancers",14,1
484,2011,"All cancers",15,1
498,2011,"All cancers",16,1
509,2011,"All cancers",17,1
522,2011,"All cancers",18,1
11,2011,"All cancers",5,2
15,2011,"All cancers",6,2
5,2011,"All cancers",7,2
43,2011,"All cancers",8,2
57,2011,"All cancers",9,2
67,2011,"All cancers",10,2
100,2011,"All cancers",11,2
164,2011,"All cancers",12,2
227,2011,"All cancers",13,2
262,2011,"All cancers",14,2
290,2011,"All cancers",15,2
288,2011,"All cancers",16,2
369,2011,"All cancers",17,2
482,2011,"All cancers",18,2
13,2012,"All cancers",6,1
1,2012,"All cancers",7,1
22,2012,"All cancers",8,1
30,2012,"All cancers",9,1
48,2012,"All cancers",10,1
129,2012,"All cancers",11,1
222,2012,"All cancers",12,1
334,2012,"All cancers",13,1
475,2012,"All cancers",14,1
496,2012,"All cancers",15,1
563,2012,"All cancers",16,1
534,2012,"All cancers",17,1
572,2012,"All cancers",18,1
4,2012,"All cancers",2,2
20,2012,"All cancers",4,2
4,2012,"All cancers",7,2
23,2012,"All cancers",8,2
40,2012,"All cancers",9,2
81,2012,"All cancers",10,2
155,2012,"All cancers",11,2
160,2012,"All cancers",12,2
246,2012,"All cancers",13,2
300,2012,"All cancers",14,2
324,2012,"All cancers",15,2
339,2012,"All cancers",16,2
335,2012,"All cancers",17,2
517,2012,"All cancers",18,2
13,2013,"All cancers",4,1
19,2013,"All cancers",5,1
13,2013,"All cancers",6,1
21,2013,"All cancers",7,1
25,2013,"All cancers",8,1
42,2013,"All cancers",9,1
74,2013,"All cancers",10,1
122,2013,"All cancers",11,1
198,2013,"All cancers",12,1
335,2013,"All cancers",13,1
505,2013,"All cancers",14,1
540,2013,"All cancers",15,1
536,2013,"All cancers",16,1
556,2013,"All cancers",17,1
651,2013,"All cancers",18,1
1,2013,"All cancers",1,2
3,2013,"All cancers",3,2
13,2013,"All cancers",6,2
12,2013,"All cancers",7,2
30,2013,"All cancers",8,2
60,2013,"All cancers",9,2
47,2013,"All cancers",10,2
120,2013,"All cancers",11,2
180,2013,"All cancers",12,2
225,2013,"All cancers",13,2
293,2013,"All cancers",14,2
304,2013,"All cancers",15,2
320,2013,"All cancers",16,2
340,2013,"All cancers",17,2
564,2013,"All cancers",18,2
4,2014,"All cancers",1,1
22,2014,"All cancers",2,1
9,2014,"All cancers",3,1
24,2014,"All cancers",5,1
14,2014,"All cancers",6,1
12,2014,"All cancers",7,1
24,2014,"All cancers",8,1
47,2014,"All cancers",9,1
77,2014,"All cancers",10,1
155,2014,"All cancers",11,1
210,2014,"All cancers",12,1
362,2014,"All cancers",13,1
471,2014,"All cancers",14,1
544,2014,"All cancers",15,1
568,2014,"All cancers",16,1
530,2014,"All cancers",17,1
624,2014,"All cancers",18,1
10,2014,"All cancers",1,2
12,2014,"All cancers",3,2
25,2014,"All cancers",6,2
31,2014,"All cancers",7,2
35,2014,"All cancers",8,2
35,2014,"All cancers",9,2
57,2014,"All cancers",10,2
112,2014,"All cancers",11,2
150,2014,"All cancers",12,2
254,2014,"All cancers",13,2
304,2014,"All cancers",14,2
346,2014,"All cancers",15,2
335,2014,"All cancers",16,2
361,2014,"All cancers",17,2
570,2014,"All cancers",18,2
14,2015,"All cancers",1,1
19,2015,"All cancers",2,1
18,2015,"All cancers",7,1
41,2015,"All cancers",8,1
53,2015,"All cancers",9,1
47,2015,"All cancers",10,1
137,2015,"All cancers",11,1
248,2015,"All cancers",12,1
320,2015,"All cancers",13,1
498,2015,"All cancers",14,1
486,2015,"All cancers",15,1
548,2015,"All cancers",16,1
516,2015,"All cancers",17,1
654,2015,"All cancers",18,1
6,2015,"All cancers",1,2
5,2015,"All cancers",3,2
15,2015,"All cancers",5,2
18,2015,"All cancers",6,2
7,2015,"All cancers",7,2
41,2015,"All cancers",8,2
46,2015,"All cancers",9,2
83,2015,"All cancers",10,2
139,2015,"All cancers",11,2
167,2015,"All cancers",12,2
224,2015,"All cancers",13,2
328,2015,"All cancers",14,2
315,2015,"All cancers",15,2
353,2015,"All cancers",16,2
339,2015,"All cancers",17,2
593,2015,"All cancers",18,2
9,2016,"All cancers",1,1
3,2016,"All cancers",6,1
7,2016,"All cancers",7,1
5,2016,"All cancers",8,1
55,2016,"All cancers",9,1
87,2016,"All cancers",10,1
123,2016,"All cancers",11,1
207,2016,"All cancers",12,1
319,2016,"All cancers",13,1
513,2016,"All cancers",14,1
538,2016,"All cancers",15,1
568,2016,"All cancers",16,1
524,2016,"All cancers",17,1
699,2016,"All cancers",18,1
14,2016,"All cancers",1,2
7,2016,"All cancers",2,2
17,2016,"All cancers",3,2
1,2016,"All cancers",5,2
34,2016,"All cancers",7,2
19,2016,"All cancers",8,2
33,2016,"All cancers",9,2
91,2016,"All cancers",10,2
124,2016,"All cancers",11,2
183,2016,"All cancers",12,2
246,2016,"All cancers",13,2
320,2016,"All cancers",14,2
366,2016,"All cancers",15,2
380,2016,"All cancers",16,2
358,2016,"All cancers",17,2
613,2016,"All cancers",18,2
1,2017,"All cancers",1,1
19,2017,"All cancers",2,1
5,2017,"All cancers",3,1
14,2017,"All cancers",4,1
21,2017,"All cancers",5,1
9,2017,"All cancers",6,1
21,2017,"All cancers",7,1
12,2017,"All cancers",8,1
26,2017,"All cancers",9,1
88,2017,"All cancers",10,1
108,2017,"All cancers",11,1
213,2017,"All cancers",12,1
328,2017,"All cancers",13,1
507,2017,"All cancers",14,1
603,2017,"All cancers",15,1
612,2017,"All cancers",16,1
547,2017,"All cancers",17,1
694,2017,"All cancers",18,1
18,2017,"All cancers",1,2
5,2017,"All cancers",3,2
4,2017,"All cancers",4,2
18,2017,"All cancers",6,2
13,2017,"All cancers",7,2
37,2017,"All cancers",8,2
40,2017,"All cancers",9,2
58,2017,"All cancers",10,2
128,2017,"All cancers",11,2
193,2017,"All cancers",12,2
200,2017,"All cancers",13,2
358,2017,"All cancers",14,2
388,2017,"All cancers",15,2
361,2017,"All cancers",16,2
345,2017,"All cancers",17,2
625,2017,"All cancers",18,2
1,2018,"All cancers",4,1
14,2018,"All cancers",5,1
19,2018,"All cancers",6,1
30,2018,"All cancers",7,1
35,2018,"All cancers",8,1
23,2018,"All cancers",9,1
77,2018,"All cancers",10,1
114,2018,"All cancers",11,1
218,2018,"All cancers",12,1
391,2018,"All cancers",13,1
470,2018,"All cancers",14,1
624,2018,"All cancers",15,1
615,2018,"All cancers",16,1
563,2018,"All cancers",17,1
708,2018,"All cancers",18,1
14,2018,"All cancers",3,2
17,2018,"All cancers",4,2
14,2018,"All cancers",5,2
11,2018,"All cancers",6,2
5,2018,"All cancers",7,2
30,2018,"All cancers",8,2
25,2018,"All cancers",9,2
97,2018,"All cancers",10,2
117,2018,"All cancers",11,2
190,2018,"All cancers",12,2
244,2018,"All cancers",13,2
331,2018,"All cancers",14,2
403,2018,"All cancers",15,2
395,2018,"All cancers",16,2
390,2018,"All cancers",17,2
646,2018,"All cancers",18,2
9,2019,"All cancers",3,1
18,2019,"All cancers",5,1
11,2019,"All cancers",6,1
5,2019,"All cancers",7,1
34,2019,"All cancers",8,1
22,2019,"All cancers",9,1
74,2019,"All cancers",10,1
101,2019,"All cancers",11,1
219,2019,"All cancers",12,1
377,2019,"All cancers",13,1
483,2019,"All cancers",14,1
619,2019,"All cancers",15,1
630,2019,"All cancers",16,1
549,2019,"All cancers",17,1
728,2019,"All cancers",18,1
7,2019,"All cancers",1,2
12,2019,"All cancers",3,2
5,2019,"All cancers",6,2
24,2019,"All cancers",7,2
24,2019,"All cancers",8,2
33,2019,"All cancers",9,2
96,2019,"All cancers",10,2
102,2019,"All cancers",11,2
205,2019,"All cancers",12,2
248,2019,"All cancers",13,2
344,2019,"All cancers",14,2
413,2019,"All cancers",15,2
410,2019,"All cancers",16,2
379,2019,"All cancers",17,2
660,2019,"All cancers",18,2
